coupe,num_coupe,dimension,labels
Coronal,231,256*128,"[('Unknown', 32768)]"
Coronal,232,256*128,"[('Unknown', 32768)]"
Coronal,233,256*128,"[('Unknown', 32768)]"
Coronal,234,256*128,"[('Unknown', 32768)]"
Coronal,235,256*128,"[('Unknown', 32768)]"
Coronal,236,256*128,"[('Unknown', 32768)]"
Coronal,237,256*128,"[('Unknown', 32768)]"
Coronal,238,256*128,"[('Unknown', 32768)]"
Coronal,239,256*128,"[('Unknown', 32768)]"
Coronal,240,256*128,"[('Unknown', 32768)]"
Coronal,241,256*128,"[('Unknown', 32768)]"
Coronal,242,256*128,"[('Unknown', 32768)]"
Coronal,243,256*128,"[('Unknown', 32768)]"
Coronal,244,256*128,"[('Unknown', 32768)]"
Coronal,245,256*128,"[('Unknown', 32768)]"
Coronal,246,256*128,"[('Unknown', 32768)]"
Coronal,247,256*128,"[('Unknown', 32768)]"
Coronal,248,256*128,"[('Unknown', 32768)]"
Coronal,249,256*128,"[('Unknown', 32768)]"
Coronal,250,256*128,"[('Unknown', 32768)]"
Coronal,251,256*128,"[('Unknown', 32768)]"
Coronal,252,256*128,"[('Unknown', 32768)]"
Coronal,253,256*128,"[('Unknown', 32768)]"
Coronal,254,256*128,"[('Unknown', 32768)]"
Coronal,255,256*128,"[('Unknown', 32768)]"
Axial,0,256*256,"[('Unknown', 65536)]"
Axial,1,256*256,"[('Unknown', 64878), ('cortex of left cerebral hemisphere', 322), ('cortex of right cerebral hemisphere', 336)]"
Axial,2,256*256,"[('Unknown', 64420), ('white matter of left cerebral hemisphere', 5), ('cortex of left cerebral hemisphere', 523), ('white matter of right cerebral hemisphere', 20), ('cortex of right cerebral hemisphere', 568)]"
Axial,3,256*256,"[('Unknown', 64077), ('white matter of left cerebral hemisphere', 36), ('cortex of left cerebral hemisphere', 754), ('white matter of right cerebral hemisphere', 56), ('cortex of right cerebral hemisphere', 613)]"
Axial,4,256*256,"[('Unknown', 63503), ('white matter of left cerebral hemisphere', 117), ('cortex of left cerebral hemisphere', 1065), ('white matter of right cerebral hemisphere', 128), ('cortex of right cerebral hemisphere', 723)]"
Axial,5,256*256,"[('Unknown', 63022), ('white matter of left cerebral hemisphere', 225), ('cortex of left cerebral hemisphere', 1207), ('white matter of right cerebral hemisphere', 182), ('cortex of right cerebral hemisphere', 900)]"
Axial,6,256*256,"[('Unknown', 62444), ('white matter of left cerebral hemisphere', 266), ('cortex of left cerebral hemisphere', 1382), ('white matter of right cerebral hemisphere', 225), ('cortex of right cerebral hemisphere', 1219)]"
Axial,7,256*256,"[('Unknown', 61951), ('white matter of left cerebral hemisphere', 407), ('cortex of left cerebral hemisphere', 1472), ('white matter of right cerebral hemisphere', 357), ('cortex of right cerebral hemisphere', 1349)]"
Axial,8,256*256,"[('Unknown', 61492), ('white matter of left cerebral hemisphere', 445), ('cortex of left cerebral hemisphere', 1661), ('white matter of right cerebral hemisphere', 368), ('cortex of right cerebral hemisphere', 1570)]"
Axial,9,256*256,"[('Unknown', 61200), ('white matter of left cerebral hemisphere', 594), ('cortex of left cerebral hemisphere', 1692), ('white matter of right cerebral hemisphere', 522), ('cortex of right cerebral hemisphere', 1528)]"
Axial,10,256*256,"[('Unknown', 60825), ('white matter of left cerebral hemisphere', 654), ('cortex of left cerebral hemisphere', 1775), ('white matter of right cerebral hemisphere', 534), ('cortex of right cerebral hemisphere', 1605), ('right cerebellar cortex', 143)]"
Axial,11,256*256,"[('Unknown', 60144), ('white matter of left cerebral hemisphere', 739), ('cortex of left cerebral hemisphere', 1776), ('left cerebellar cortex', 228), ('white matter of right cerebral hemisphere', 604), ('cortex of right cerebral hemisphere', 1713), ('right cerebellar cortex', 332)]"
Axial,12,256*256,"[('Unknown', 59634), ('white matter of left cerebral hemisphere', 686), ('cortex of left cerebral hemisphere', 1947), ('left cerebellar cortex', 359), ('white matter of right cerebral hemisphere', 546), ('cortex of right cerebral hemisphere', 1866), ('right cerebellar cortex', 498)]"
Axial,13,256*256,"[('Unknown', 59068), ('white matter of left cerebral hemisphere', 854), ('cortex of left cerebral hemisphere', 1928), ('left cerebellar cortex', 503), ('white matter of right cerebral hemisphere', 752), ('cortex of right cerebral hemisphere', 1801), ('right cerebellar cortex', 630)]"
Axial,14,256*256,"[('Unknown', 58584), ('white matter of left cerebral hemisphere', 903), ('cortex of left cerebral hemisphere', 1956), ('left cerebellar cortex', 686), ('white matter of right cerebral hemisphere', 881), ('cortex of right cerebral hemisphere', 1774), ('right cerebellar cortex', 752)]"
Axial,15,256*256,"[('Unknown', 58147), ('white matter of left cerebral hemisphere', 987), ('cortex of left cerebral hemisphere', 1969), ('left lateral ventricle', 2), ('left cerebellar cortex', 785), ('white matter of right cerebral hemisphere', 878), ('cortex of right cerebral hemisphere', 1889), ('right cerebellar cortex', 879)]"
Axial,16,256*256,"[('Unknown', 57749), ('white matter of left cerebral hemisphere', 1020), ('cortex of left cerebral hemisphere', 1964), ('white matter of left hemisphere of cerebellum', 8), ('left cerebellar cortex', 890), ('white matter of right cerebral hemisphere', 985), ('cortex of right cerebral hemisphere', 1933), ('white matter of right hemisphere of cerebellum', 6), ('right cerebellar cortex', 981)]"
Axial,17,256*256,"[('Unknown', 57214), ('white matter of left cerebral hemisphere', 982), ('cortex of left cerebral hemisphere', 2165), ('left lateral ventricle', 8), ('white matter of left hemisphere of cerebellum', 21), ('left cerebellar cortex', 1004), ('white matter of right cerebral hemisphere', 991), ('cortex of right cerebral hemisphere', 2029), ('white matter of right hemisphere of cerebellum', 58), ('right cerebellar cortex', 1064)]"
Axial,18,256*256,"[('Unknown', 56586), ('white matter of left cerebral hemisphere', 1040), ('cortex of left cerebral hemisphere', 2262), ('left lateral ventricle', 11), ('white matter of left hemisphere of cerebellum', 35), ('left cerebellar cortex', 1114), ('white matter of right cerebral hemisphere', 991), ('cortex of right cerebral hemisphere', 2260), ('white matter of right hemisphere of cerebellum', 80), ('right cerebellar cortex', 1157)]"
Axial,19,256*256,"[('Unknown', 56020), ('white matter of left cerebral hemisphere', 1027), ('cortex of left cerebral hemisphere', 2519), ('left lateral ventricle', 9), ('white matter of left hemisphere of cerebellum', 42), ('left cerebellar cortex', 1223), ('white matter of right cerebral hemisphere', 1001), ('cortex of right cerebral hemisphere', 2364), ('white matter of right hemisphere of cerebellum', 89), ('right cerebellar cortex', 1242)]"
Axial,20,256*256,"[('Unknown', 55562), ('white matter of left cerebral hemisphere', 983), ('cortex of left cerebral hemisphere', 2691), ('left lateral ventricle', 12), ('white matter of left hemisphere of cerebellum', 63), ('left cerebellar cortex', 1299), ('white matter of right cerebral hemisphere', 998), ('cortex of right cerebral hemisphere', 2496), ('white matter of right hemisphere of cerebellum', 106), ('right cerebellar cortex', 1326)]"
Axial,21,256*256,"[('Unknown', 55168), ('white matter of left cerebral hemisphere', 1067), ('cortex of left cerebral hemisphere', 2737), ('left lateral ventricle', 11), ('white matter of left hemisphere of cerebellum', 75), ('left cerebellar cortex', 1397), ('white matter of right cerebral hemisphere', 1052), ('cortex of right cerebral hemisphere', 2518), ('white matter of right hemisphere of cerebellum', 108), ('right cerebellar cortex', 1403)]"
Axial,22,256*256,"[('Unknown', 54801), ('white matter of left cerebral hemisphere', 1198), ('cortex of left cerebral hemisphere', 2635), ('left lateral ventricle', 10), ('white matter of left hemisphere of cerebellum', 89), ('left cerebellar cortex', 1582), ('white matter of right cerebral hemisphere', 1150), ('cortex of right cerebral hemisphere', 2423), ('white matter of right hemisphere of cerebellum', 124), ('right cerebellar cortex', 1524)]"
Axial,23,256*256,"[('Unknown', 54391), ('white matter of left cerebral hemisphere', 1086), ('cortex of left cerebral hemisphere', 2793), ('left lateral ventricle', 10), ('white matter of left hemisphere of cerebellum', 120), ('left cerebellar cortex', 1637), ('white matter of right cerebral hemisphere', 1126), ('cortex of right cerebral hemisphere', 2587), ('white matter of right hemisphere of cerebellum', 156), ('right cerebellar cortex', 1630)]"
Axial,24,256*256,"[('Unknown', 53912), ('white matter of left cerebral hemisphere', 1093), ('cortex of left cerebral hemisphere', 2983), ('left lateral ventricle', 12), ('white matter of left hemisphere of cerebellum', 134), ('left cerebellar cortex', 1718), ('white matter of right cerebral hemisphere', 1149), ('cortex of right cerebral hemisphere', 2680), ('white matter of right hemisphere of cerebellum', 167), ('right cerebellar cortex', 1688)]"
Axial,25,256*256,"[('Unknown', 53480), ('white matter of left cerebral hemisphere', 1058), ('cortex of left cerebral hemisphere', 3045), ('left lateral ventricle', 16), ('white matter of left hemisphere of cerebellum', 147), ('left cerebellar cortex', 1846), ('white matter of right cerebral hemisphere', 1081), ('cortex of right cerebral hemisphere', 2820), ('white matter of right hemisphere of cerebellum', 161), ('right cerebellar cortex', 1882)]"
Axial,26,256*256,"[('Unknown', 53101), ('white matter of left cerebral hemisphere', 1146), ('cortex of left cerebral hemisphere', 2992), ('left lateral ventricle', 17), ('white matter of left hemisphere of cerebellum', 158), ('left cerebellar cortex', 1987), ('white matter of right cerebral hemisphere', 1112), ('cortex of right cerebral hemisphere', 2958), ('white matter of right hemisphere of cerebellum', 186), ('right cerebellar cortex', 1879)]"
Axial,27,256*256,"[('Unknown', 52747), ('white matter of left cerebral hemisphere', 1251), ('cortex of left cerebral hemisphere', 3063), ('left lateral ventricle', 16), ('white matter of left hemisphere of cerebellum', 233), ('left cerebellar cortex', 1924), ('white matter of right cerebral hemisphere', 1199), ('cortex of right cerebral hemisphere', 2954), ('white matter of right hemisphere of cerebellum', 244), ('right cerebellar cortex', 1905)]"
Axial,28,256*256,"[('Unknown', 52538), ('white matter of left cerebral hemisphere', 1306), ('cortex of left cerebral hemisphere', 3072), ('left lateral ventricle', 22), ('white matter of left hemisphere of cerebellum', 253), ('left cerebellar cortex', 1997), ('white matter of right cerebral hemisphere', 1212), ('cortex of right cerebral hemisphere', 2928), ('white matter of right hemisphere of cerebellum', 273), ('right cerebellar cortex', 1935)]"
Axial,29,256*256,"[('Unknown', 52345), ('white matter of left cerebral hemisphere', 1382), ('cortex of left cerebral hemisphere', 3099), ('left lateral ventricle', 24), ('white matter of left hemisphere of cerebellum', 325), ('left cerebellar cortex', 1984), ('white matter of right cerebral hemisphere', 1243), ('cortex of right cerebral hemisphere', 2910), ('white matter of right hemisphere of cerebellum', 324), ('right cerebellar cortex', 1900)]"
Axial,30,256*256,"[('Unknown', 52137), ('white matter of left cerebral hemisphere', 1509), ('cortex of left cerebral hemisphere', 2967), ('left lateral ventricle', 25), ('white matter of left hemisphere of cerebellum', 357), ('left cerebellar cortex', 1995), ('white matter of right cerebral hemisphere', 1332), ('cortex of right cerebral hemisphere', 2877), ('white matter of right hemisphere of cerebellum', 348), ('right cerebellar cortex', 1989)]"
Axial,31,256*256,"[('Unknown', 51930), ('white matter of left cerebral hemisphere', 1495), ('cortex of left cerebral hemisphere', 2990), ('left lateral ventricle', 31), ('white matter of left hemisphere of cerebellum', 396), ('left cerebellar cortex', 2012), ('white matter of right cerebral hemisphere', 1334), ('cortex of right cerebral hemisphere', 2941), ('white matter of right hemisphere of cerebellum', 366), ('right cerebellar cortex', 2041)]"
Axial,32,256*256,"[('Unknown', 51740), ('white matter of left cerebral hemisphere', 1522), ('cortex of left cerebral hemisphere', 2999), ('left lateral ventricle', 36), ('white matter of left hemisphere of cerebellum', 399), ('left cerebellar cortex', 2034), ('white matter of right cerebral hemisphere', 1320), ('cortex of right cerebral hemisphere', 3036), ('white matter of right hemisphere of cerebellum', 389), ('right cerebellar cortex', 2061)]"
Axial,33,256*256,"[('Unknown', 51458), ('white matter of left cerebral hemisphere', 1583), ('cortex of left cerebral hemisphere', 2987), ('left lateral ventricle', 40), ('white matter of left hemisphere of cerebellum', 418), ('left cerebellar cortex', 2089), ('white matter of right cerebral hemisphere', 1379), ('cortex of right cerebral hemisphere', 3075), ('right lateral ventricle', 3), ('white matter of right hemisphere of cerebellum', 412), ('right cerebellar cortex', 2092)]"
Axial,34,256*256,"[('Unknown', 51258), ('white matter of left cerebral hemisphere', 1637), ('cortex of left cerebral hemisphere', 3039), ('left lateral ventricle', 47), ('white matter of left hemisphere of cerebellum', 495), ('left cerebellar cortex', 1966), ('white matter of right cerebral hemisphere', 1475), ('cortex of right cerebral hemisphere', 3075), ('right lateral ventricle', 12), ('white matter of right hemisphere of cerebellum', 492), ('right cerebellar cortex', 2040)]"
Axial,35,256*256,"[('Unknown', 51101), ('white matter of left cerebral hemisphere', 1978), ('cortex of left cerebral hemisphere', 2795), ('left lateral ventricle', 54), ('white matter of left hemisphere of cerebellum', 457), ('left cerebellar cortex', 1974), ('white matter of right cerebral hemisphere', 1686), ('cortex of right cerebral hemisphere', 2936), ('right lateral ventricle', 22), ('white matter of right hemisphere of cerebellum', 449), ('right cerebellar cortex', 2084)]"
Axial,36,256*256,"[('Unknown', 50925), ('white matter of left cerebral hemisphere', 2096), ('cortex of left cerebral hemisphere', 2687), ('left lateral ventricle', 68), ('white matter of left hemisphere of cerebellum', 521), ('left cerebellar cortex', 2005), ('white matter of right cerebral hemisphere', 1708), ('cortex of right cerebral hemisphere', 2991), ('right lateral ventricle', 30), ('white matter of right hemisphere of cerebellum', 495), ('right cerebellar cortex', 2010)]"
Axial,37,256*256,"[('Unknown', 50771), ('white matter of left cerebral hemisphere', 2066), ('cortex of left cerebral hemisphere', 2778), ('left lateral ventricle', 81), ('white matter of left hemisphere of cerebellum', 558), ('left cerebellar cortex', 1962), ('white matter of right cerebral hemisphere', 1795), ('cortex of right cerebral hemisphere', 2973), ('right lateral ventricle', 40), ('white matter of right hemisphere of cerebellum', 529), ('right cerebellar cortex', 1983)]"
Axial,38,256*256,"[('Unknown', 50641), ('white matter of left cerebral hemisphere', 2029), ('cortex of left cerebral hemisphere', 2859), ('left lateral ventricle', 94), ('white matter of left hemisphere of cerebellum', 568), ('left cerebellar cortex', 1955), ('fourth ventricle', 4), ('white matter of right cerebral hemisphere', 2003), ('cortex of right cerebral hemisphere', 2860), ('right lateral ventricle', 51), ('white matter of right hemisphere of cerebellum', 512), ('right cerebellar cortex', 1960)]"
Axial,39,256*256,"[('Unknown', 50543), ('white matter of left cerebral hemisphere', 2022), ('cortex of left cerebral hemisphere', 2895), ('left lateral ventricle', 114), ('white matter of left hemisphere of cerebellum', 561), ('left cerebellar cortex', 1939), ('fourth ventricle', 8), ('white matter of right cerebral hemisphere', 2018), ('cortex of right cerebral hemisphere', 2890), ('right lateral ventricle', 74), ('white matter of right hemisphere of cerebellum', 541), ('right cerebellar cortex', 1931)]"
Axial,40,256*256,"[('Unknown', 50530), ('white matter of left cerebral hemisphere', 1958), ('cortex of left cerebral hemisphere', 3035), ('left lateral ventricle', 131), ('white matter of left hemisphere of cerebellum', 554), ('left cerebellar cortex', 1876), ('fourth ventricle', 22), ('white matter of right cerebral hemisphere', 1929), ('cortex of right cerebral hemisphere', 3004), ('right lateral ventricle', 100), ('white matter of right hemisphere of cerebellum', 536), ('right cerebellar cortex', 1861)]"
Axial,41,256*256,"[('Unknown', 50536), ('white matter of left cerebral hemisphere', 1930), ('cortex of left cerebral hemisphere', 3088), ('left lateral ventricle', 147), ('white matter of left hemisphere of cerebellum', 489), ('left cerebellar cortex', 1905), ('fourth ventricle', 43), ('white matter of right cerebral hemisphere', 1889), ('cortex of right cerebral hemisphere', 3070), ('right lateral ventricle', 134), ('white matter of right hemisphere of cerebellum', 507), ('right cerebellar cortex', 1798)]"
Axial,42,256*256,"[('Unknown', 50596), ('white matter of left cerebral hemisphere', 1935), ('cortex of left cerebral hemisphere', 3159), ('left lateral ventricle', 146), ('white matter of left hemisphere of cerebellum', 451), ('left cerebellar cortex', 1831), ('fourth ventricle', 45), ('white matter of right cerebral hemisphere', 1904), ('cortex of right cerebral hemisphere', 3103), ('right lateral ventricle', 163), ('white matter of right hemisphere of cerebellum', 462), ('right cerebellar cortex', 1741)]"
Axial,43,256*256,"[('Unknown', 50685), ('white matter of left cerebral hemisphere', 1972), ('cortex of left cerebral hemisphere', 3101), ('left lateral ventricle', 140), ('white matter of left hemisphere of cerebellum', 386), ('left cerebellar cortex', 1778), ('fourth ventricle', 64), ('left hippocampus', 71), ('white matter of right cerebral hemisphere', 1964), ('cortex of right cerebral hemisphere', 3026), ('right lateral ventricle', 192), ('white matter of right hemisphere of cerebellum', 443), ('right cerebellar cortex', 1714)]"
Axial,44,256*256,"[('Unknown', 50831), ('white matter of left cerebral hemisphere', 1992), ('cortex of left cerebral hemisphere', 3026), ('left lateral ventricle', 141), ('temporal horn of left lateral ventricle', 1), ('white matter of left hemisphere of cerebellum', 378), ('left cerebellar cortex', 1647), ('fourth ventricle', 117), ('left hippocampus', 143), ('white matter of right cerebral hemisphere', 1957), ('cortex of right cerebral hemisphere', 3077), ('right lateral ventricle', 197), ('white matter of right hemisphere of cerebellum', 403), ('right cerebellar cortex', 1583), ('right hippocampus', 43)]"
Axial,45,256*256,"[('Unknown', 50905), ('white matter of left cerebral hemisphere', 2093), ('cortex of left cerebral hemisphere', 2980), ('left lateral ventricle', 137), ('white matter of left hemisphere of cerebellum', 350), ('left cerebellar cortex', 1315), ('fourth ventricle', 206), ('brainstem', 386), ('left hippocampus', 173), ('white matter of right cerebral hemisphere', 1978), ('cortex of right cerebral hemisphere', 3020), ('right lateral ventricle', 193), ('white matter of right hemisphere of cerebellum', 375), ('right cerebellar cortex', 1311), ('right hippocampus', 114)]"
Axial,46,256*256,"[('Unknown', 51020), ('white matter of left cerebral hemisphere', 2250), ('cortex of left cerebral hemisphere', 2857), ('left lateral ventricle', 128), ('white matter of left hemisphere of cerebellum', 250), ('left cerebellar cortex', 1231), ('left thalamus', 103), ('fourth ventricle', 158), ('brainstem', 627), ('left hippocampus', 79), ('white matter of right cerebral hemisphere', 2079), ('cortex of right cerebral hemisphere', 2938), ('right lateral ventricle', 175), ('white matter of right hemisphere of cerebellum', 283), ('right cerebellar cortex', 1180), ('right hippocampus', 178)]"
Axial,47,256*256,"[('Unknown', 51108), ('white matter of left cerebral hemisphere', 2319), ('cortex of left cerebral hemisphere', 2863), ('left lateral ventricle', 124), ('temporal horn of left lateral ventricle', 2), ('white matter of left hemisphere of cerebellum', 208), ('left cerebellar cortex', 959), ('left thalamus', 109), ('fourth ventricle', 87), ('brainstem', 1067), ('left hippocampus', 79), ('white matter of right cerebral hemisphere', 2168), ('cortex of right cerebral hemisphere', 2946), ('right lateral ventricle', 150), ('white matter of right hemisphere of cerebellum', 229), ('right cerebellar cortex', 945), ('right thalamus proper', 89), ('right hippocampus', 84)]"
Axial,48,256*256,"[('Unknown', 51525), ('white matter of left cerebral hemisphere', 2238), ('cortex of left cerebral hemisphere', 2904), ('left lateral ventricle', 114), ('white matter of left hemisphere of cerebellum', 191), ('left cerebellar cortex', 701), ('left thalamus', 153), ('fourth ventricle', 29), ('brainstem', 1216), ('left hippocampus', 78), ('white matter of right cerebral hemisphere', 2181), ('cortex of right cerebral hemisphere', 2958), ('right lateral ventricle', 135), ('white matter of right hemisphere of cerebellum', 199), ('right cerebellar cortex', 697), ('right thalamus proper', 153), ('right hippocampus', 64)]"
Axial,49,256*256,"[('Unknown', 51919), ('white matter of left cerebral hemisphere', 2162), ('cortex of left cerebral hemisphere', 2964), ('left lateral ventricle', 91), ('temporal horn of left lateral ventricle', 2), ('white matter of left hemisphere of cerebellum', 207), ('left cerebellar cortex', 434), ('left thalamus', 214), ('fourth ventricle', 14), ('brainstem', 1253), ('left hippocampus', 89), ('white matter of right cerebral hemisphere', 2177), ('cortex of right cerebral hemisphere', 2936), ('right lateral ventricle', 119), ('white matter of right hemisphere of cerebellum', 195), ('right cerebellar cortex', 489), ('right thalamus proper', 185), ('right hippocampus', 86)]"
Axial,50,256*256,"[('Unknown', 52192), ('white matter of left cerebral hemisphere', 2065), ('cortex of left cerebral hemisphere', 2971), ('left lateral ventricle', 83), ('temporal horn of left lateral ventricle', 4), ('white matter of left hemisphere of cerebellum', 174), ('left cerebellar cortex', 376), ('left thalamus', 248), ('fourth ventricle', 15), ('brainstem', 1271), ('left hippocampus', 92), ('white matter of right cerebral hemisphere', 2018), ('cortex of right cerebral hemisphere', 3033), ('right lateral ventricle', 95), ('white matter of right hemisphere of cerebellum', 177), ('right cerebellar cortex', 395), ('right thalamus proper', 217), ('right hippocampus', 110)]"
Axial,51,256*256,"[('Unknown', 52128), ('white matter of left cerebral hemisphere', 2025), ('cortex of left cerebral hemisphere', 2903), ('left lateral ventricle', 80), ('white matter of left hemisphere of cerebellum', 129), ('left cerebellar cortex', 330), ('left thalamus', 312), ('third ventricle', 14), ('fourth ventricle', 12), ('brainstem', 1349), ('left hippocampus', 105), ('cerebrospinal fluid', 172), ('white matter of right cerebral hemisphere', 1941), ('cortex of right cerebral hemisphere', 3057), ('right lateral ventricle', 86), ('white matter of right hemisphere of cerebellum', 142), ('right cerebellar cortex', 384), ('right thalamus proper', 267), ('right hippocampus', 100)]"
Axial,52,256*256,"[('Unknown', 52321), ('white matter of left cerebral hemisphere', 1988), ('cortex of left cerebral hemisphere', 2866), ('left lateral ventricle', 72), ('white matter of left hemisphere of cerebellum', 125), ('left cerebellar cortex', 213), ('left thalamus', 382), ('third ventricle', 10), ('fourth ventricle', 10), ('brainstem', 1413), ('left hippocampus', 116), ('cerebrospinal fluid', 167), ('white matter of right cerebral hemisphere', 1890), ('cortex of right cerebral hemisphere', 3045), ('right lateral ventricle', 81), ('white matter of right hemisphere of cerebellum', 109), ('right cerebellar cortex', 279), ('right thalamus proper', 332), ('right hippocampus', 117)]"
Axial,53,256*256,"[('Unknown', 52450), ('white matter of left cerebral hemisphere', 2247), ('cortex of left cerebral hemisphere', 2717), ('left lateral ventricle', 68), ('white matter of left hemisphere of cerebellum', 109), ('left cerebellar cortex', 71), ('left thalamus', 273), ('third ventricle', 20), ('fourth ventricle', 13), ('brainstem', 1450), ('left hippocampus', 117), ('cerebrospinal fluid', 151), ('left ventral diencephalon', 100), ('white matter of right cerebral hemisphere', 2125), ('cortex of right cerebral hemisphere', 2762), ('right lateral ventricle', 81), ('white matter of right hemisphere of cerebellum', 118), ('right cerebellar cortex', 207), ('right thalamus proper', 261), ('right hippocampus', 110), ('right ventral diencephalon', 86)]"
Axial,54,256*256,"[('Unknown', 52660), ('white matter of left cerebral hemisphere', 2232), ('cortex of left cerebral hemisphere', 2735), ('left lateral ventricle', 62), ('left thalamus', 312), ('left caudate nucleus', 8), ('third ventricle', 49), ('fourth ventricle', 6), ('brainstem', 1612), ('left hippocampus', 101), ('cerebrospinal fluid', 111), ('left ventral diencephalon', 122), ('white matter of right cerebral hemisphere', 2259), ('cortex of right cerebral hemisphere', 2671), ('right lateral ventricle', 78), ('right thalamus proper', 288), ('right hippocampus', 101), ('right ventral diencephalon', 129)]"
Axial,55,256*256,"[('Unknown', 52613), ('white matter of left cerebral hemisphere', 2253), ('cortex of left cerebral hemisphere', 2779), ('left lateral ventricle', 49), ('left thalamus', 310), ('left caudate nucleus', 10), ('third ventricle', 49), ('brainstem', 1361), ('left hippocampus', 105), ('cerebrospinal fluid', 62), ('left ventral diencephalon', 224), ('white matter of right cerebral hemisphere', 2420), ('cortex of right cerebral hemisphere', 2573), ('right lateral ventricle', 66), ('right thalamus proper', 337), ('right caudate nucleus', 9), ('right hippocampus', 114), ('right ventral diencephalon', 202)]"
Axial,56,256*256,"[('Unknown', 52664), ('white matter of left cerebral hemisphere', 2122), ('cortex of left cerebral hemisphere', 2867), ('left lateral ventricle', 57), ('left thalamus', 365), ('left caudate nucleus', 10), ('left putamen', 6), ('third ventricle', 52), ('brainstem', 1094), ('left hippocampus', 105), ('cerebrospinal fluid', 52), ('left ventral diencephalon', 295), ('white matter of right cerebral hemisphere', 2403), ('cortex of right cerebral hemisphere', 2588), ('right lateral ventricle', 69), ('right thalamus proper', 363), ('right caudate nucleus', 14), ('right putamen', 4), ('right hippocampus', 111), ('right ventral diencephalon', 295)]"
Axial,57,256*256,"[('Unknown', 52683), ('white matter of left cerebral hemisphere', 1996), ('cortex of left cerebral hemisphere', 3010), ('left lateral ventricle', 50), ('left thalamus', 366), ('left caudate nucleus', 14), ('left putamen', 21), ('third ventricle', 52), ('brainstem', 931), ('left hippocampus', 124), ('cerebrospinal fluid', 41), ('left ventral diencephalon', 308), ('white matter of right cerebral hemisphere', 2261), ('cortex of right cerebral hemisphere', 2737), ('right lateral ventricle', 72), ('right thalamus proper', 386), ('right caudate nucleus', 11), ('right putamen', 15), ('right hippocampus', 132), ('right ventral diencephalon', 326)]"
Axial,58,256*256,"[('Unknown', 52670), ('white matter of left cerebral hemisphere', 2113), ('cortex of left cerebral hemisphere', 2927), ('left lateral ventricle', 48), ('left thalamus', 349), ('left caudate nucleus', 17), ('left putamen', 32), ('third ventricle', 50), ('brainstem', 945), ('left hippocampus', 144), ('cerebrospinal fluid', 32), ('left ventral diencephalon', 257), ('white matter of right cerebral hemisphere', 2259), ('cortex of right cerebral hemisphere', 2774), ('right lateral ventricle', 67), ('right thalamus proper', 373), ('right caudate nucleus', 15), ('right putamen', 31), ('right hippocampus', 149), ('right ventral diencephalon', 284)]"
Axial,59,256*256,"[('Unknown', 52716), ('white matter of left cerebral hemisphere', 2179), ('cortex of left cerebral hemisphere', 2868), ('left lateral ventricle', 45), ('temporal horn of left lateral ventricle', 9), ('left thalamus', 305), ('left caudate nucleus', 15), ('left putamen', 43), ('left globus pallidus', 11), ('third ventricle', 42), ('brainstem', 873), ('left hippocampus', 159), ('cerebrospinal fluid', 29), ('left ventral diencephalon', 266), ('white matter of right cerebral hemisphere', 2302), ('cortex of right cerebral hemisphere', 2763), ('right lateral ventricle', 64), ('temporal horn of right lateral ventricle', 2), ('right thalamus proper', 320), ('right caudate nucleus', 11), ('right putamen', 40), ('right globus pallidus', 14), ('right hippocampus', 166), ('right ventral diencephalon', 294)]"
Axial,60,256*256,"[('Unknown', 52731), ('white matter of left cerebral hemisphere', 2135), ('cortex of left cerebral hemisphere', 3183), ('left lateral ventricle', 43), ('temporal horn of left lateral ventricle', 10), ('left thalamus', 334), ('left caudate nucleus', 18), ('left putamen', 56), ('left globus pallidus', 29), ('third ventricle', 30), ('brainstem', 796), ('left hippocampus', 153), ('cerebrospinal fluid', 29), ('white matter of right cerebral hemisphere', 2331), ('cortex of right cerebral hemisphere', 3016), ('right lateral ventricle', 59), ('temporal horn of right lateral ventricle', 6), ('right thalamus proper', 330), ('right caudate nucleus', 14), ('right putamen', 55), ('right globus pallidus', 25), ('right hippocampus', 153)]"
Axial,61,256*256,"[('Unknown', 52774), ('white matter of left cerebral hemisphere', 2128), ('cortex of left cerebral hemisphere', 2952), ('left lateral ventricle', 44), ('temporal horn of left lateral ventricle', 23), ('left thalamus', 309), ('left caudate nucleus', 16), ('left putamen', 59), ('left globus pallidus', 38), ('third ventricle', 34), ('brainstem', 742), ('left hippocampus', 150), ('cerebrospinal fluid', 23), ('left ventral diencephalon', 219), ('white matter of right cerebral hemisphere', 2229), ('cortex of right cerebral hemisphere', 2827), ('right lateral ventricle', 61), ('temporal horn of right lateral ventricle', 15), ('right thalamus proper', 364), ('right caudate nucleus', 19), ('right putamen', 60), ('right globus pallidus', 48), ('right hippocampus', 176), ('right ventral diencephalon', 226)]"
