1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1256	-0.898804	25.290317	0.169308	1.4
1257	-1.181925	25.279908	0.357412	1.4
1258	-0.623781	25.269510	0.085955	1.4
1259	-1.181563	25.259124	0.142454	1.4
1260	-0.951231	25.248749	0.158784	2.7
1261	-1.205733	25.238386	0.288169	1.4
1262	-0.950206	25.228034	0.171293	1.4
1263	-0.983805	25.217693	0.174296	1.5
1264	-0.686012	25.207363	0.144473	1.4
1265	-0.756729	25.197045	0.233053	1.8
1266	-0.701699	25.186738	0.143594	1.4
1267	-1.360875	25.176442	0.069076	1.4
1268	-0.931579	25.166158	0.114155	1.6
1269	-1.612082	25.155885	0.188354	3.0
1270	-1.306746	25.145623	0.138127	3.4
1271	-1.561965	25.135372	0.212705	3.2
1272	-1.081357	25.125132	0.268897	3.7
1273	-0.644611	25.114903	0.156394	1.9
1274	-0.995459	25.104685	0.118748	2.7
1275	-1.358300	25.094479	0.138183	2.2
1276	-1.216746	25.084283	0.211279	1.9
1277	-1.702939	25.074099	0.126930	1.4
1278	-0.993615	25.063926	0.179222	1.4
1279	-1.375454	25.053763	0.189628	1.9
1280	-0.896398	25.043612	0.151361	2.2
1281	-0.686493	25.033471	0.228316	1.4
1282	-1.340396	25.023342	0.166783	1.4
1283	-1.088613	25.013223	0.303635	1.9
1284	-0.421419	25.003115	0.012409	1.5
1285	-0.926712	24.993018	0.161015	1.4
1286	-1.381713	24.982932	0.366823	1.7
1287	-0.590243	24.972857	0.088602	1.5
1288	-0.885058	24.962793	0.065272	1.5
1289	-1.243026	24.952740	0.156030	1.4
1290	-0.045873	24.942697	0.008300	2.0
1291	-0.689101	24.932665	0.083032	2.7
1292	-1.136766	24.922644	0.147464	4.7
1293	-0.728940	24.912633	0.139400	3.7
1294	-1.469665	24.902634	0.122490	2.2
1295	-1.618783	24.892645	0.238519	2.6
1296	-1.728709	24.882666	0.107281	1.4
1297	-0.733263	24.872699	0.239457	2.9
1298	-1.033379	24.862742	0.171899	1.4
1299	-1.052026	24.852795	0.211422	1.7
1300	-1.604806	24.842859	0.155008	1.4
1301	-1.139724	24.832934	0.208432	1.4
1302	-1.158962	24.823019	0.419038	1.5
1303	-0.517613	24.813115	0.036477	1.6
1304	-0.682196	24.803222	0.070432	1.4
1305	-0.404916	24.793339	0.058770	3.3
1306	-0.492861	24.783466	0.029646	1.8
1307	-0.823677	24.773604	0.154574	1.8
1308	-0.319302	24.763752	0.082143	1.6
1309	-1.065070	24.753911	0.061339	2.9
1310	-1.535627	24.744080	0.108294	2.4
1311	-0.660341	24.734260	0.117821	1.4
1312	-1.060282	24.724450	0.061135	2.1
1313	-0.722536	24.714650	0.245378	1.9
1314	-1.146034	24.704861	0.261590	1.9
1315	-1.046902	24.695082	0.323340	1.9
1316	-0.077520	24.685314	0.023226	1.9
1317	-0.908317	24.675555	0.181864	1.5
1318	-0.797915	24.665807	0.157549	1.7
1319	-0.632514	24.656069	0.129751	1.5
1320	-0.633971	24.646342	0.138652	1.7
1321	-0.000000	24.636624	0.000000	5.0
1322	-1.496655	24.626917	0.194237	2.0
1323	-1.421875	24.617220	0.420032	1.4
1324	-0.964797	24.607534	0.180866	1.4
1325	-0.495216	24.597857	0.119941	1.9
1326	-1.502778	24.588191	0.148516	2.5
1327	-0.279586	24.578534	0.063007	2.3
1328	-1.037527	24.568888	0.239865	2.8
1329	-0.818757	24.559252	0.138881	4.0
1330	-0.926172	24.549626	0.239902	2.8
1331	-0.443196	24.540010	0.089450	3.2
1332	-0.098608	24.530404	0.025829	8.5
1333	-1.302281	24.520808	0.297168	2.9
1334	-1.509202	24.511222	0.193104	7.1
1335	-0.912309	24.501646	0.066339	2.1
1336	-1.302702	24.492080	0.115844	2.0
1337	-0.915652	24.482524	0.110195	2.0
1338	-1.030848	24.472978	0.119889	2.0
1339	-0.985077	24.463442	0.099529	2.0
1340	-0.804225	24.453916	0.100835	2.0
1341	-1.119188	24.444399	0.118182	1.9
1342	-1.257785	24.434893	0.311790	2.2
1343	-0.770569	24.425396	0.115693	1.7
1344	-1.121197	24.415909	0.211626	1.7
1345	-0.229762	24.406432	0.006162	1.6
1346	-1.591171	24.396965	0.174710	1.6
1347	-1.468794	24.387508	0.100620	1.5
1348	-1.016598	24.378060	0.217825	1.1
1349	-1.024796	24.368622	0.140768	1.3
1350	-1.277798	24.359194	0.239240	2.4
1351	-0.467621	24.349776	0.102911	3.1
1352	-1.478925	24.340367	0.210522	2.3
1353	-0.880524	24.330968	0.065912	1.4
1354	-0.695700	24.321579	0.114103	3.8
1355	-0.962793	24.312199	0.173242	1.4
1356	-1.356625	24.302829	0.096526	1.4
1357	-1.458165	24.293468	0.251392	3.0
1358	-0.890105	24.284118	0.172117	1.8
1359	-1.018171	24.274776	0.242187	1.4
1360	-1.293495	24.265445	0.043598	1.4
1361	-0.172757	24.256123	0.023676	1.4
1362	-0.256133	24.246810	0.036155	1.9
1363	-1.695930	24.237507	0.269092	2.0
1364	-1.196033	24.228213	0.259735	1.9
1365	-1.072524	24.218929	0.245831	1.4
1366	-0.279152	24.209655	0.095103	1.6
1367	-0.884710	24.200390	0.237837	1.6
1368	-0.934729	24.191134	0.183517	1.8
1369	-1.314100	24.181888	0.253870	1.5
1370	-1.503132	24.172651	0.118966	1.5
1371	-1.108521	24.163424	0.114568	1.7
1372	-0.000000	24.154206	0.000001	1.8
1373	-0.248832	24.144997	0.052948	2.0
1374	-0.522128	24.135798	0.061035	3.5
1375	-0.562036	24.126608	0.035270	1.6
1376	-1.502210	24.117427	0.177877	1.4
1377	-0.830147	24.108256	0.249921	1.5
1378	-1.462065	24.099094	0.285031	1.5
1379	-0.693458	24.089941	0.130097	1.5
1380	-1.479636	24.080798	0.332567	1.5
1381	-1.113402	24.071664	0.207608	1.6
1382	-1.294383	24.062539	0.099605	2.3
1383	-1.052331	24.053423	0.117123	1.5
1384	-0.463242	24.044316	0.079240	1.4
1385	-1.154109	24.035219	0.198408	2.2
1386	-0.646401	24.026131	0.116554	1.7
1387	-1.694883	24.017052	0.130165	1.4
1388	-1.602143	24.007982	0.241180	1.4
1389	-0.670945	23.998921	0.037459	1.4
1390	-1.427560	23.989870	0.125140	1.3
1391	-1.154162	23.980827	0.228098	1.4
1392	-1.156166	23.971794	0.060823	3.4
1393	-0.992477	23.962769	0.121408	1.6
1394	-1.420246	23.953754	0.186695	1.4
1395	-0.834995	23.944748	0.163006	1.7
1396	-0.690527	23.935750	0.167982	1.7
1397	-0.911522	23.926762	0.240881	1.5
1398	-0.804792	23.917783	0.181888	1.4
1399	-1.063479	23.908812	0.052577	1.4
1400	-0.526728	23.899851	0.102486	1.4
1401	-0.739849	23.890899	0.139254	1.4
1402	-1.296439	23.881955	0.205926	1.4
1403	-1.546251	23.873021	0.227259	1.3
1404	-1.081886	23.864095	0.077878	1.3
1405	-1.263604	23.855179	0.188934	1.4
1406	-1.386552	23.846271	0.347807	1.4
1407	-1.203643	23.837372	0.088401	1.3
1408	-0.761744	23.828482	0.121613	1.4
1409	-1.753428	23.819600	0.132732	1.4
1410	-1.108533	23.810728	0.269939	1.4
1411	-1.353102	23.801864	0.105350	1.4
1412	-0.630791	23.793009	0.111054	3.4
1413	-0.562556	23.784163	0.109427	1.6
1414	-1.719006	23.775326	0.096161	1.5
1415	-1.191867	23.766497	0.141433	1.4
1416	-1.175383	23.757678	0.228355	1.5
1417	-1.390062	23.748866	0.160622	1.6
1418	-1.183869	23.740064	0.183951	1.4
1419	-1.755341	23.731270	0.292812	1.4
1420	-0.888803	23.722485	0.092798	1.4
1421	-1.385838	23.713709	0.211416	1.4
1422	-0.849471	23.704941	0.158986	1.4
1423	-0.765433	23.696182	0.127317	1.4
1424	-1.158855	23.687432	0.298101	1.3
1425	-0.791393	23.678690	0.252436	1.4
1426	-1.309974	23.669957	0.094305	1.4
1427	-1.179230	23.661232	0.213055	1.4
1428	-0.916834	23.652516	0.108449	1.4
1429	-0.560992	23.643808	0.134806	1.4
1430	-1.039699	23.635110	0.150655	1.3
1431	-1.053006	23.626419	0.123743	1.4
1432	-0.459572	23.617737	0.020566	2.6
1433	-1.440851	23.609064	0.271626	1.9
1434	-0.000000	23.600399	0.000000	1.9
1435	-1.105466	23.591742	0.338419	1.9
1436	-1.153396	23.583094	0.204370	2.2
1437	-0.009317	23.574455	0.004304	2.2
1438	-0.691519	23.565824	0.117328	1.9
1439	-1.029715	23.557201	0.122442	1.6
1440	-0.268563	23.548587	0.054334	1.3
1441	-1.425347	23.539981	0.132929	1.4
1442	-0.477714	23.531383	0.030166	1.4
1443	-0.003194	23.522794	0.005908	2.1
1444	-0.760411	23.514213	0.124104	6.5
1445	-0.788593	23.505641	0.043887	2.9
1446	-1.424639	23.497077	0.189337	3.3
1447	-0.384583	23.488521	0.088278	3.6
1448	-1.432679	23.479973	0.103005	5.0
1449	-1.184757	23.471434	0.229712	2.7
1450	-0.996665	23.462903	0.101007	5.5
1451	-1.193901	23.454381	0.095755	1.8
1452	-1.460328	23.445866	0.329658	5.1
1453	-1.003112	23.437360	0.242112	2.0
1454	-0.588519	23.428862	0.131059	4.2
1455	-1.004276	23.420372	0.122781	5.6
1456	-0.889610	23.411891	0.119905	5.0
1457	-1.058404	23.403417	0.189698	6.7
1458	-0.781534	23.394952	0.172286	1.3
1459	-1.443412	23.386495	0.224516	1.1
1460	-1.264465	23.378046	0.107920	1.2
1461	-1.158487	23.369606	0.122632	4.0
1462	-0.761630	23.361173	0.292867	1.4
1463	-0.608592	23.352749	0.139720	1.4
1464	-0.760121	23.344332	0.143154	1.3
1465	-1.626485	23.335924	0.034940	3.4
1466	-0.556879	23.327524	0.063083	1.9
1467	-0.010874	23.319131	0.004559	8.8
1468	-1.590284	23.310747	0.218358	3.0
1469	-1.453532	23.302371	0.247307	1.7
1470	-0.523212	23.294003	0.088809	2.1
1471	-1.290279	23.285643	0.245135	2.0
1472	-0.816471	23.277291	0.160864	2.2
1473	-1.023811	23.268947	0.213712	2.2
1474	-0.891116	23.260610	0.199096	2.2
1475	-1.295109	23.252282	0.174169	2.6
1476	-1.460453	23.243962	0.230945	3.1
1477	-1.529538	23.235650	0.178159	1.3
1478	-1.377301	23.227345	0.236221	1.5
1479	-0.997231	23.219049	0.243008	1.6
1480	-1.493614	23.210760	0.147266	1.3
1481	-0.726889	23.202480	0.207352	1.4
1482	-0.322867	23.194207	0.072330	2.0
1483	-1.150336	23.185942	0.277607	2.3
1484	-0.001175	23.177685	0.000224	2.9
1485	-1.041182	23.169436	0.100223	1.5
1486	-1.115734	23.161194	0.208795	1.4
1487	-1.343636	23.152960	0.332357	1.7
1488	-1.019529	23.144735	0.172804	1.4
1489	-1.000375	23.136517	0.130871	1.4
1490	-1.199194	23.128306	0.162412	1.5
1491	-1.217041	23.120104	0.249343	1.6
1492	-0.945249	23.111909	0.136385	2.1
1493	-0.265415	23.103722	0.041743	1.7
1494	-1.199345	23.095543	0.353572	1.8
1495	-0.803352	23.087371	0.123926	1.5
1496	-1.021102	23.079207	0.207228	1.4
1497	-1.285686	23.071051	0.163231	1.4
1498	-1.413673	23.062903	0.095143	2.0
1499	-1.453569	23.054762	0.212433	1.3
1500	-0.837202	23.046629	0.128807	1.4
1501	-0.367029	23.038503	0.011145	1.4
1502	-1.231720	23.030385	0.227643	1.4
1503	-0.709172	23.022275	0.157128	1.4
1504	-1.247003	23.014173	0.423930	1.4
1505	-0.540636	23.006078	0.108247	1.5
1506	-0.188712	22.997990	0.047565	1.4
1507	-0.309131	22.989910	0.075480	1.6
1508	-0.726617	22.981838	0.088145	1.4
1509	-0.540424	22.973773	0.109501	1.4
1510	-0.632568	22.965716	0.054765	1.5
1511	-1.076750	22.957666	0.152075	1.6
1512	-1.207377	22.949624	0.261671	2.3
1513	-1.015192	22.941590	0.154392	1.6
1514	-1.010593	22.933562	0.104583	1.7
1515	-1.482693	22.925543	0.154547	1.7
1516	-1.045112	22.917531	0.314186	1.6
1517	-1.083700	22.909526	0.202236	1.6
1518	-1.364872	22.901529	0.177059	1.4
1519	-1.431044	22.893539	0.229325	2.5
1520	-0.558407	22.885556	0.137096	2.0
1521	-0.908272	22.877581	0.266137	2.1
1522	-0.315927	22.869614	0.056576	2.0
1523	-1.575015	22.861654	0.103595	1.8
1524	-1.578892	22.853701	0.149508	1.4
1525	-1.231911	22.845755	0.187590	1.7
1526	-1.539577	22.837817	0.070701	1.7
1527	-1.754483	22.829887	0.113108	1.6
1528	-1.584169	22.821963	0.297244	1.9
1529	-0.925261	22.814047	0.120549	2.0
1530	-1.354494	22.806138	0.150226	1.5
1531	-1.190586	22.798237	0.182494	1.4
1532	-1.615664	22.790343	0.094042	1.8
1533	-1.240486	22.782456	0.299141	1.7
1534	-0.487465	22.774576	0.122973	1.6
1535	-0.804527	22.766704	0.146843	1.4
1536	-1.571098	22.758839	0.128139	1.4
1537	-1.815131	22.750981	0.151828	1.3
1538	-1.320851	22.743131	0.176048	1.4
1539	-1.050770	22.735287	0.090254	1.4
1540	-1.271230	22.727451	0.318656	1.4
1541	-1.066593	22.719622	0.380906	1.4
1542	-0.826622	22.711800	0.093433	1.4
1543	-1.261599	22.703986	0.124844	1.4
1544	-0.552513	22.696178	0.066253	1.3
1545	-0.921295	22.688378	0.283171	1.4
1546	-0.594327	22.680585	0.060158	1.4
1547	-1.144140	22.672799	0.098654	1.4
1548	-1.177979	22.665020	0.166598	1.5
1549	-0.838373	22.657248	0.164560	2.1
1550	-1.147541	22.649484	0.190531	1.5
1551	-0.989422	22.641726	0.242423	1.4
1552	-1.242580	22.633976	0.221180	1.4
1553	-0.722465	22.626232	0.131132	1.4
1554	-0.980251	22.618496	0.333762	1.4
1555	-0.643423	22.610767	0.107076	1.4
1556	-0.492266	22.603044	0.155630	1.6
1557	-0.809167	22.595329	0.138614	1.4
1558	-1.140491	22.587621	0.226722	1.4
1559	-0.774052	22.579920	0.017122	1.5
1560	-0.772986	22.572226	0.232208	1.4
1561	-1.139405	22.564538	0.152812	1.4
1562	-1.020538	22.556858	0.262087	1.4
1563	-0.362967	22.549185	0.032066	1.5
1564	-1.189352	22.541519	0.087604	1.4
1565	-0.651031	22.533859	0.020796	1.3
1566	-1.359864	22.526207	0.361479	1.4
1567	-0.513206	22.518561	0.128751	1.4
1568	-1.109008	22.510923	0.124031	1.3
1569	-0.245104	22.503291	0.069764	1.5
1570	-1.105781	22.495666	0.141982	5.9
1571	-0.744520	22.488048	0.071790	3.5
1572	-0.795864	22.480437	0.159240	4.7
1573	-0.116803	22.472833	0.004341	3.2
1574	-0.617907	22.465236	0.046195	3.6
1575	-0.810003	22.457645	0.102025	3.5
1576	-0.000000	22.450062	0.000000	3.5
1577	-1.203539	22.442485	0.406169	5.9
1578	-1.083044	22.434915	0.173350	3.5
1579	-0.649128	22.427352	0.023670	2.7
1580	-0.306329	22.419795	0.053886	1.4
1581	-1.187528	22.412246	0.155287	1.4
1582	-0.638065	22.404703	0.192529	2.0
1583	-0.609618	22.397167	0.063385	1.9
1584	-1.451666	22.389638	0.219439	2.4
1585	-0.619564	22.382115	0.187077	2.1
1586	-1.040447	22.374599	0.234424	4.0
1587	-0.241205	22.367090	0.018092	1.6
1588	-0.975755	22.359588	0.216832	3.0
1589	-0.844942	22.352092	0.339969	3.4
1590	-1.292976	22.344603	0.101363	1.6
1591	-0.589641	22.337121	0.034684	1.4
1592	-0.346931	22.329645	0.139731	2.1
1593	-0.000030	22.322176	0.000051	1.5
1594	-1.038851	22.314714	0.205972	1.9
1595	-0.923886	22.307258	0.177945	1.6
1596	-1.307009	22.299809	0.185844	1.9
1597	-0.359996	22.292367	0.018226	1.6
1598	-1.548595	22.284931	0.074152	2.8
1599	-1.229530	22.277502	0.159649	1.6
1600	-1.025933	22.270080	0.132571	1.6
1601	-0.031922	22.262664	0.006900	1.5
1602	-1.619877	22.255254	0.319956	1.5
1603	-0.633834	22.247851	0.062224	1.9
1604	-0.795558	22.240455	0.127948	2.0
1605	-0.991107	22.233066	0.150056	3.0
1606	-0.800221	22.225682	0.200988	2.4
1607	-0.630746	22.218306	0.170738	2.0
1608	-0.987786	22.210936	0.136824	2.1
1609	-1.154683	22.203572	0.317814	2.1
1610	-0.914630	22.196215	0.116197	1.7
1611	-0.997221	22.188865	0.173030	1.7
1612	-0.835184	22.181521	0.145464	2.6
1613	-1.482671	22.174183	0.278692	2.8
1614	-0.955012	22.166852	0.185925	1.8
1615	-0.129726	22.159527	0.025923	1.7
1616	-1.542346	22.152209	0.262865	1.5
1617	-1.197484	22.144897	0.205862	1.4
1618	-1.089545	22.137592	0.219374	1.5
1619	-1.572169	22.130293	0.139378	1.9
1620	-0.000033	22.123000	0.000063	1.9
1621	-0.000041	22.115714	0.000085	1.9
1622	-0.956579	22.108435	0.128710	1.8
1623	-1.319816	22.101161	0.384056	2.3
1624	-0.424565	22.093894	0.065557	1.6
1625	-0.828399	22.086634	0.121231	1.4
1626	-0.881699	22.079380	0.110565	1.5
1627	-0.951356	22.072132	0.104393	1.4
1628	-1.449649	22.064890	0.191213	2.1
1629	-0.923574	22.057655	0.198857	2.1
1630	-0.856335	22.050426	0.314784	1.9
1631	-0.237480	22.043204	0.034444	1.4
1632	-0.987408	22.035987	0.259817	1.5
1633	-1.074497	22.028778	0.211622	1.5
1634	-0.855273	22.021574	0.100691	1.9
1635	-0.702674	22.014376	0.130818	2.1
1636	-0.574314	22.007185	0.085896	2.7
1637	-1.462822	22.000001	0.309808	1.9
1638	-1.515030	21.992822	0.175791	1.4
1639	-0.687618	21.985650	0.170953	1.7
1640	-0.871908	21.978483	0.361318	2.2
1641	-1.599204	21.971324	0.122497	1.8
1642	-1.269257	21.964170	0.139486	1.8
1643	-1.184413	21.957022	0.292312	1.7
1644	-1.072830	21.949881	0.185100	1.5
1645	-0.611447	21.942746	0.123387	1.5
1646	-0.679425	21.935617	0.124811	2.1
1647	-0.712663	21.928494	0.060785	1.5
1648	-1.289609	21.921378	0.340413	2.0
1649	-1.190796	21.914267	0.379739	1.8
1650	-0.993960	21.907163	0.147422	1.8
1651	-0.590636	21.900065	0.076149	1.5
1652	-0.480658	21.892973	0.102684	1.6
1653	-0.717119	21.885887	0.071868	3.4
1654	-0.375507	21.878808	0.085002	2.3
1655	-0.564518	21.871734	0.137148	2.7
1656	-0.689073	21.864666	0.054636	13.4
1657	-0.977002	21.857605	0.155313	1.6
1658	-0.854937	21.850549	0.209476	1.6
1659	-1.392496	21.843500	0.164679	1.6
1660	-0.658010	21.836457	0.172185	1.6
1661	-1.375123	21.829420	0.170772	2.0
1662	-0.752959	21.822388	0.127760	1.7
1663	-0.000588	21.815363	0.000426	1.5
1664	-1.192144	21.808344	0.375322	2.5
1665	-1.622626	21.801331	0.136378	3.2
1666	-0.729374	21.794324	0.224081	3.1
1667	-0.851021	21.787323	0.240611	4.1
1668	-1.188801	21.780328	0.146244	1.8
1669	-0.942835	21.773339	0.070424	1.5
1670	-0.670152	21.766356	0.184899	1.6
1671	-0.894448	21.759379	0.179182	2.0
1672	-1.201791	21.752407	0.249504	1.4
1673	-1.388143	21.745442	0.088193	2.1
1674	-1.079675	21.738483	0.065366	3.5
1675	-1.097137	21.731530	0.319159	1.9
1676	-1.419521	21.724582	0.126235	1.5
1677	-1.183509	21.717641	0.216119	1.5
1678	-1.166930	21.710705	0.141315	2.0
1679	-0.537234	21.703775	0.072948	1.4
1680	-1.614679	21.696852	0.122910	1.4
1681	-1.359312	21.689934	0.195278	1.4
1682	-0.821215	21.683022	0.120948	1.7
1683	-0.694805	21.676116	0.085535	1.8
1684	-0.347657	21.669215	0.013993	1.4
1685	-1.395694	21.662321	0.427749	1.4
1686	-0.981879	21.655432	0.063627	1.6
1687	-1.551763	21.648549	0.098173	1.6
1688	-0.810026	21.641673	0.125044	1.6
1689	-0.994617	21.634801	0.120180	1.4
1690	-0.015090	21.627936	0.001291	1.4
1691	-1.383773	21.621077	0.184206	1.8
1692	-1.005383	21.614223	0.098548	2.2
1693	-0.000000	21.607375	0.000000	1.7
1694	-0.325217	21.600533	0.138935	1.7
1695	-1.069651	21.593697	0.145545	1.4
1696	-1.060221	21.586866	0.162188	1.3
1697	-1.846311	21.580041	0.055947	1.5
1698	-1.315602	21.573222	0.272738	2.0
1699	-0.944177	21.566409	0.293229	1.9
1700	-1.434661	21.559601	0.136295	2.0
1701	-1.799034	21.552799	0.122358	3.4
1702	-1.221869	21.546003	0.153818	1.6
1703	-0.003547	21.539213	0.001996	1.4
1704	-1.535095	21.532428	0.107527	1.3
1705	-0.787180	21.525649	0.093481	1.4
1706	-1.466858	21.518876	0.162224	1.4
1707	-0.785029	21.512108	0.172478	1.4
1708	-1.084509	21.505346	0.373925	1.4
1709	-1.046264	21.498590	0.164312	1.5
1710	-1.118039	21.491839	0.156940	2.0
1711	-1.329977	21.485094	0.206074	1.5
1712	-1.053784	21.478355	0.185458	1.4
1713	-0.895699	21.471621	0.180281	1.4
1714	-0.620081	21.464893	0.126821	1.4
1715	-1.005559	21.458171	0.167730	1.7
1716	-0.752974	21.451454	0.081966	1.4
1717	-1.862640	21.444742	0.396883	1.5
1718	-0.205524	21.438037	0.056243	1.6
1719	-0.288847	21.431337	0.069064	1.6
1720	-1.005444	21.424642	0.099359	1.6
1721	-1.540368	21.417953	0.134772	1.5
1722	-1.781695	21.411270	0.161484	1.8
1723	-1.103944	21.404592	0.158203	1.4
1724	-1.219710	21.397920	0.141972	1.4
1725	-0.056552	21.391253	0.002716	1.4
1726	-1.418198	21.384592	0.165747	1.4
1727	-1.140636	21.377936	0.267066	1.4
1728	-1.500108	21.371286	0.220389	1.4
1729	-0.626340	21.364642	0.217838	1.4
1730	-0.824044	21.358002	0.084495	2.1
1731	-1.259573	21.351369	0.215734	1.5
1732	-1.434052	21.344741	0.238381	1.5
1733	-1.753640	21.338118	0.098477	1.6
1734	-1.129295	21.331501	0.429018	1.4
1735	-0.760755	21.324889	0.061357	1.4
1736	-0.199806	21.318283	0.040383	1.4
1737	-0.986016	21.311682	0.136057	1.4
1738	-1.182673	21.305087	0.239709	1.4
1739	-1.699509	21.298497	0.167337	1.4
1740	-1.024600	21.291913	0.228643	1.4
1741	-0.167649	21.285334	0.057901	1.3
1742	-1.084167	21.278760	0.205203	1.4
1743	-0.817242	21.272192	0.160982	1.4
1744	-0.758954	21.265629	0.257995	1.4
1745	-1.305976	21.259072	0.187004	1.3
1746	-1.103785	21.252520	0.141273	1.4
1747	-1.157759	21.245973	0.136954	1.4
1748	-1.640596	21.239432	0.491840	1.4
1749	-1.547111	21.232896	0.128711	1.4
1750	-0.563179	21.226365	0.126076	2.3
1751	-0.917803	21.219840	0.091744	1.9
1752	-1.087110	21.213320	0.227529	1.4
1753	-0.693958	21.206806	0.139800	1.4
1754	-0.399432	21.200297	0.076172	1.3
1755	-1.281769	21.193793	0.212689	2.4
1756	-0.584193	21.187294	0.096651	2.2
1757	-1.111947	21.180801	0.240318	1.8
1758	-0.905662	21.174313	0.122184	1.4
1759	-0.661390	21.167831	0.103899	1.4
1760	-0.848788	21.161353	0.114169	1.4
1761	-1.600020	21.154881	0.291499	1.4
1762	-0.329768	21.148415	0.103716	1.4
1763	-1.498933	21.141953	0.346319	3.8
1764	-0.748238	21.135497	0.095503	2.2
1765	-0.676982	21.129046	0.223893	1.9
1766	-1.349591	21.122600	0.119613	2.3
1767	-0.823012	21.116160	0.150845	4.0
1768	-0.759215	21.109725	0.100198	2.7
1769	-1.009130	21.103295	0.192057	3.2
1770	-1.334018	21.096870	0.204836	10.2
1771	-1.442878	21.090450	0.392803	3.1
1772	-0.380947	21.084036	0.055494	8.2
1773	-1.137572	21.077627	0.172526	5.2
1774	-0.391371	21.071223	0.024569	7.0
1775	-0.177958	21.064824	0.019287	4.8
1776	-1.178042	21.058430	0.255347	1.5
1777	-1.299349	21.052042	0.198435	1.5
1778	-0.454244	21.045659	0.102645	6.2
1779	-0.588897	21.039280	0.175930	1.7
1780	-0.835561	21.032907	0.204390	2.3
1781	-1.211840	21.026540	0.189808	1.6
1782	-0.810828	21.020177	0.207987	1.9
1783	-1.284345	21.013819	0.167639	10.2
1784	-1.780263	21.007467	0.126198	1.9
1785	-1.452321	21.001120	0.114522	1.8
1786	-1.274133	20.994777	0.353384	1.8
1787	-0.754135	20.988440	0.110043	1.8
1788	-1.250430	20.982108	0.194605	1.7
1789	-1.064514	20.975781	0.152561	1.8
1790	-0.672717	20.969460	0.131977	2.0
1791	-1.810418	20.963143	0.152025	1.7
1792	-1.392956	20.956831	0.225621	2.7
1793	-1.708954	20.950525	0.145815	1.6
1794	-0.134259	20.944223	0.034351	2.3
1795	-0.968779	20.937927	0.148953	2.4
1796	-0.998934	20.931635	0.079662	2.2
1797	-0.813913	20.925349	0.091596	1.9
1798	-1.116857	20.919067	0.281736	2.3
1799	-1.277153	20.912791	0.169058	5.6
1800	-0.804530	20.906520	0.257898	1.7
1801	-1.661763	20.900253	0.100869	1.4
1802	-1.183580	20.893992	0.225725	1.5
1803	-0.000000	20.887736	0.000000	1.4
1804	-1.006566	20.881484	0.167155	1.9
1805	-1.294424	20.875238	0.326043	1.6
1806	-1.489326	20.868997	0.131005	2.1
1807	-0.638839	20.862760	0.042087	1.7
1808	-0.861900	20.856529	0.160936	1.7
1809	-1.102420	20.850303	0.347095	1.5
1810	-0.928576	20.844081	0.081648	1.4
1811	-1.448267	20.837865	0.121650	1.3
1812	-1.366838	20.831653	0.267118	1.4
1813	-1.531816	20.825446	0.105546	1.3
1814	-1.377062	20.819244	0.219225	1.9
1815	-0.779519	20.813048	0.200580	1.5
1816	-0.058621	20.806856	0.022530	1.4
1817	-0.501750	20.800669	0.117099	1.5
1818	-1.383449	20.794487	0.403323	1.4
1819	-1.308955	20.788309	0.204470	1.8
1820	-0.983166	20.782137	0.172104	1.5
1821	-1.461996	20.775970	0.100015	1.5
1822	-0.277199	20.769807	0.054863	1.6
1823	-0.430156	20.763650	0.114212	1.6
1824	-1.544525	20.757497	0.112325	1.7
1825	-0.997469	20.751349	0.156319	3.3
1826	-1.361742	20.745206	0.025962	1.4
1827	-0.716351	20.739068	0.044446	2.6
1828	-1.128923	20.732934	0.144919	1.4
1829	-1.341854	20.726806	0.434266	1.8
1830	-0.458245	20.720682	0.086169	1.4
1831	-1.178322	20.714563	0.167295	1.4
1832	-1.449662	20.708449	0.084844	2.0
1833	-1.234287	20.702340	0.175432	1.7
1834	-1.616415	20.696235	0.161686	1.7
1835	-1.019976	20.690135	0.201193	1.5
1836	-0.834022	20.684040	0.306475	1.3
1837	-0.677301	20.677950	0.186827	1.8
1838	-0.093736	20.671865	0.003178	1.4
1839	-0.941960	20.665784	0.144793	1.4
1840	-1.417464	20.659709	0.200219	1.6
1841	-0.879216	20.653638	0.201866	1.5
1842	-1.171396	20.647571	0.227123	2.2
1843	-1.492672	20.641510	0.226318	1.6
1844	-1.398460	20.635453	0.197242	1.4
1845	-0.642378	20.629401	0.113657	1.5
1846	-1.232539	20.623354	0.150475	1.8
1847	-0.748426	20.617311	0.075341	2.5
1848	-1.078936	20.611273	0.222136	22.9
1849	-0.942277	20.605240	0.282474	2.0
1850	-1.294884	20.599212	0.125366	1.7
1851	-1.375295	20.593188	0.319286	1.6
1852	-0.717964	20.587169	0.199155	1.6
1853	-1.195069	20.581154	0.285529	3.0
1854	-1.238550	20.575145	0.221449	1.7
1855	-0.575555	20.569140	0.057524	1.6
1856	-1.436566	20.563139	0.282816	2.3
1857	-0.646526	20.557144	0.138727	1.5
1858	-0.712860	20.551153	0.207407	1.7
1859	-0.730092	20.545166	0.102986	1.7
1860	-0.851906	20.539185	0.176072	1.4
1861	-1.285903	20.533208	0.094626	1.4
1862	-1.221663	20.527235	0.162975	1.4
